Id,Location,Price,Manufacturer,Model,Year,Category,Mileage,Fuel type,Engine Volume,Cylinders,Gear box type,Drive wheels,Doors,Airbags,Wheel,Color,Interior color,Interior material,Exchange,Technical inspection,Catalyst,Steering Hydraulics,On-Board Computer,Air Conditioning,Parking Control,Rear View Camera,Electric Side Mirros,Climate Control,Cruise Control,Start-Stop System,Sunroof,Heated Seats,Memory Seats,ABS,ESP,Central Locking,Alarm System,Fog Lamp,Central Screen (Navigation),AUX,Bluetooth,Multifunction Steering Wheel,Rims,Spare Tyre,Didabled Accessible,Undamaged,Clean History,Newly Imported,Low Consumption,Limited edition,Unpainted,One owner,Urgently,European,Perfect condition,For family,Pawnshop,Third row
95443462,Tbilisi,47010,BMW,X1,2017,Jeep,142000,Petrol,2.0 ,4,Automatic,4x4,4/5,12,Left,Black,Beige,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95328374,Poti,8618,Ford,Transit Connect,2010,Goods wagon,248000,Diesel,1.8 turbo,4,Manual,Front,4/5,2,Left,White,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94657410,Tbilisi,12013,Volkswagen,Jetta,2012,Goods wagon,228800,Diesel,2.0 turbo,4,Tiptronic,Front,4/5,4,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95442614,Tbilisi,50928,Toyota,4 Runner,2016,Jeep,180800,Petrol,4.0 ,6,Tiptronic,4x4,4/5,8,Left,Silver,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95443274,Zugdidi,15931,Volkswagen,Jetta,2013,Sedan,207152,Diesel,2.0 turbo,4,Tiptronic,Front,4/5,12,Left,Black,Beige,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95443082,Tbilisi,19848,Toyota,Prius C,2012,Hetchback,92800,Petrol,1.5 ,4,Automatic,Front,4/5,10,Left,Silver,Grey,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
92004350,Tbilisi,50144,Toyota,Camry,2020,Sedan,75200,Petrol,2.5 ,4,Tiptronic,Front,4/5,12,Left,Silver,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
92003574,Tbilisi,82268,Lexus,GX 460,2014,Jeep,164800,Petrol,4.6 ,8,Tiptronic,4x4,4/5,12,Left,Grey,Beige,Leather,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95443290,Telavi,9010,Nissan,Note,2006,Hetchback,184000,Petrol,1.5 ,4,Variator,Front,4/5,9,Right,Grey,Black,Fabric,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95443202,Tbilisi,6529,Mazda,Atenza,2005,Universal,168000,Petrol,2.3 ,4,Tiptronic,Front,4/5,6,Right,Silver,Black,Leather,No,Yes,,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95442822,Batumi,23505,Mercedes-Benz,C 300,2011,Sedan,225600,Petrol,3.0 ,6,Tiptronic,Rear,4/5,8,Left,Black,Brown,Leather,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95442702,Tbilisi,26117,Ford,Fusion,2015,Sedan,160000,Plug-in Hybrid,1.9 ,8,Automatic,Front,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95442622,Rustavi,34474,BMW,528,2014,Sedan,19200,Petrol,2.0 turbo,4,Tiptronic,4x4,4/5,12,Left,Grey,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95443074,Akhmeta,9663,Mercedes-Benz,E 220,2001,Sedan,170000,Diesel,2.2 ,4,Manual,Rear,4/5,9,Left,Silver,Black,Fabric,No,Yes,,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95443030,Tbilisi,53017,Toyota,Land Cruiser Prado,2010,Jeep,164000,Petrol,4.0 ,8,Automatic,Front,4/5,12,Left,White,Yellow,Fabric,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
92003946,Tbilisi,49622,Toyota,Camry,2020,Sedan,59200,Petrol,2.5 ,4,Tiptronic,Front,4/5,12,Left,White,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95443238,Poti,13580,Toyota,Aqua,2015,Hetchback,165000,Hybrid,1.5 ,4,Automatic,Front,4/5,6,Right,Violet,Brown,Alcantara,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95443090,Khashuri,5745,Mercedes-Benz,E 210,1997,Sedan,178000,CNG,2.3 ,4,Automatic,Rear,4/5,4,Right,Silver,Beige,Leather,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95107522,Tbilisi,96632,Mercedes-Benz,GLS 450,2017,Jeep,87000,Petrol,3.0 turbo,6,Automatic,4x4,4/5,10,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
90245038,Tbilisi,218077,Mercedes-Benz,GLS 450,2020,Jeep,34000,Petrol,3.0 ,6,Tiptronic,4x4,4/5,12,Left,Black,Black,Leather,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94227238,Tbilisi,110997,Mercedes-Benz,GLS 450,2019,Jeep,78000,Petrol,3.0 ,6,Automatic,4x4,4/5,10,Left,White,Yellow,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
91758062,Tbilisi,73127,BMW,X6,2016,Jeep,124000,Petrol,4.4 turbo,8,Automatic,4x4,4/5,10,Left,Black,Orange,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
93780038,Tbilisi,208936,BMW,X7,2021,Jeep,6000,Petrol,3.0 ,6,Tiptronic,4x4,4/5,12,Left,Carnelian red,Brown,Leather,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
92928918,Tbilisi,107080,Mercedes-Benz,GLS 450,2019,Jeep,72000,Petrol,3.0 turbo,6,Automatic,4x4,4/5,12,Left,White,Brown,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
90718490,Tbilisi,118832,BMW,X4,2021,Jeep,7200,Petrol,2.0 turbo,4,Tiptronic,4x4,4/5,10,Left,Grey,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95139190,Tbilisi,117526,Hyundai,Palisade,2021,Jeep,40600,Petrol,3.5 ,6,Automatic,4x4,4/5,10,Left,Black,Red,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
90873838,Tbilisi,96632,Mercedes-Benz,GLS 450,2017,Jeep,128000,Petrol,3.0 ,6,Tiptronic,4x4,4/5,12,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94869102,Tbilisi,114915,Mercedes-Benz,GLS 550,2018,Jeep,63000,Petrol,4.6 turbo,8,Automatic,4x4,4/5,10,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95141070,Tbilisi,77045,Lexus,NX 300,2017,Jeep,58000,Hybrid,2.0 ,4,Automatic,4x4,4/5,10,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94024370,Tbilisi,235,Toyota,4 Runner,2020,Jeep,10000,Petrol,4.0 ,4,Automatic,4x4,4/5,10,Left,Black,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95442242,Batumi,76522,Lexus,RX 350,2019,Jeep,56000,Petrol,3.5 ,6,Automatic,4x4,4/5,12,Left,Blue,Brown,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94130706,Tbilisi,261,Toyota,4 Runner,2021,Jeep,35000,Petrol,4.0 ,4,Automatic,4x4,4/5,8,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95359766,Khobi,11752,BMW,X5,2001,Jeep,300000,Petrol,4.4 ,8,Tiptronic,4x4,4/5,12,Left,Black,Black,Leather,No,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95442298,Gori,24288,Mazda,Mazda 3,2014,Hetchback,182400,Petrol,2.0 turbo,6,Tiptronic,Front,>5,8,Left,Carnelian red,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95369942,Tbilisi,12013,Honda,FIT,2011,Sedan,176000,Petrol,1.3 ,4,Automatic,Front,4/5,4,Right,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95177962,Tbilisi,10446,Toyota,Prius,2008,Sedan,337600,Hybrid,1.5 ,4,Variator,Front,4/5,8,Left,White,Brown,Fabric,No,Yes,,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
93926262,Tbilisi,4701,Mercedes-Benz,C 200,2000,Universal,150000,LPG,2.0 ,4,Manual,Rear,>5,4,Left,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94226182,Tbilisi,500,Lexus,GX 460,2017,Jeep,24520,Petrol,4.6 ,8,Tiptronic,4x4,4/5,10,Left,Black,Brown,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95442510,Tsalka,7573,Nissan,March,2012,Sedan,98117,Petrol,1.2 ,3,Variator,Front,4/5,4,Right,White,Grey,Fabric,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441794,Batumi,26117,Ford,Transit,2013,Goods wagon,210000,Diesel,2.2 turbo,4,Manual,Rear,4/5,4,Left,Black,Grey,Fabric,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441818,Tbilisi,18281,Ford,Fusion,2014,Sedan,98000,Petrol,2.5 ,4,Tiptronic,Front,4/5,8,Left,Red,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94850978,Tbilisi,75000,Mercedes-Benz,E 220,2019,Sedan,77000,Diesel,2.0 turbo,4,Tiptronic,Rear,4/5,12,Left,Silver,Black,Combined,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441858,Gardabani,16453,Chevrolet,Cruze,2015,Sedan,185000,Petrol,1.4 turbo,4,Automatic,Front,4/5,6,Left,Black,Brown,Fabric,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441850,Tbilisi,8618,Mercedes-Benz,E 210,1997,Sedan,212000,CNG,2.3 ,4,Manual,Rear,4/5,2,Left,Silver,Blue,Fabric,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441778,Rustavi,9140,Ford,Contour,2003,Goods wagon,260000,Diesel,1.7 turbo,4,Manual,Front,2/3,2,Left, Yellow,Grey,Fabric,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
84213199,Tbilisi,28728,Hyundai,Elantra,2020,Sedan,43200,Petrol,2.0 ,4,Tiptronic,Front,4/5,10,Left,Grey,Grey,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441738,Kutaisi,4178,Ford,Focus,2002,Universal,280000,Diesel,1.8 turbo,4,Manual,Front,4/5,4,Left,Blue,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
91972410,Rustavi Car Market,29773,Hyundai,Elantra,2019,Sedan,70000,Petrol,2.0 ,4,Tiptronic,Front,4/5,10,Left,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
82868159,Rustavi Car Market,41264,Mazda,Mazda 3,2020,Sedan,49600,Petrol,2.5 turbo,4,Automatic,Front,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
92092590,Tbilisi,14103,Honda,CR-Z,2011,Coupe,82000,Hybrid,1.5 ,4,Manual,Front,2/3,5,Left,White,Grey,Fabric,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95137270,Tbilisi,37869,Toyota,Corolla,2019,Sedan,29000,Petrol,2.0 ,4,Automatic,Front,4/5,9,Left,Blue,Black,Fabric,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95442018,Rustavi Car Market,40481,Toyota,CHR,2020,Jeep,14700,Petrol,2.0 ,4,Tiptronic,Front,4/5,6,Left,Red,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95396038,Tbilisi,30034,Hyundai,Elantra,2019,Sedan,57600,Petrol,2.0 ,4,Automatic,Front,4/5,12,Left,Silver,White,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94656322,Tbilisi,30034,Toyota,Corolla,2016,Hetchback,97000,Petrol,1.8 ,4,Automatic,Front,4/5,8,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441726,Kutaisi,24811,BMW,328,2015,Sedan,104000,Petrol,2.0 turbo,4,Tiptronic,Rear,4/5,12,Left,Black,Brown,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94490338,Rustavi,27161,Hyundai,Elantra,2018,Sedan,50000,Petrol,2.0 ,4,Tiptronic,Front,4/5,10,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95441582,Rustavi Car Market,35780,Mitsubishi,Outlander Sport,2020,Jeep,80000,Petrol,2.0 ,4,Variator,4x4,4/5,6,Left,Golden,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441734,Tbilisi,40481,Mercedes-Benz,ML 350,2013,Jeep,182400,Petrol,3.5 ,6,Tiptronic,4x4,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95285358,Tbilisi,20632,Ford,Fusion,2019,Sedan,0,Petrol,1.5 turbo,4,Automatic,Front,4/5,12,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441690,Tbilisi,23244,Kia,Soul,2017,Jeep,45000,Petrol,1.6 ,4,Automatic,Rear,>5,10,Left,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
86344495,Tbilisi,30034,Hyundai,Elantra,2019,Sedan,18000,Petrol,2.0 ,4,Tiptronic,Front,4/5,,Left,Silver,Grey,Alcantara,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441110,Tbilisi,28206,Mazda,CX-5,2014,Jeep,90777,Petrol,2.5 ,4,Tiptronic,4x4,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94514078,Tbilisi,14364,Chevrolet,Cruze,2011,Sedan,0,Petrol,1.4 turbo,4,Manual,Front,4/5,8,Left,Golden,Black,Fabric,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441006,Tbilisi,44398,Toyota,CHR,2019,Jeep,177600,Petrol,2.0 ,4,Tiptronic,Front,4/5,9,Left,Grey,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441034,"POTI ""ECZ""",11752,Honda,FIT,2015,Hetchback,160000,Hybrid,1.5 ,4,Automatic,Front,4/5,4,Right,Violet,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441522,Batumi,7835,Ford,Galaxy,1996,Minivan,303052,Diesel,1.9 turbo,4,Manual,Front,4/5,6,Left,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94198106,Tbilisi,20632,Chevrolet,Volt,2012,Hetchback,296000,Plug-in Hybrid,1.4 ,4,Automatic,Front,4/5,8,Left,Grey,Beige,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95441314,Tbilisi,14364,Toyota,Camry,2008,Sedan,224000,Hybrid,2.4 ,4,Automatic,Front,4/5,9,Left,White,Beige,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
